aa_ocompra;n_ocompra;aa_devengado;t_devengado;n_devengado;c_numcred;c_juris;c_sjuris;c_entidad;c_programa;c_inciso;c_pprincipal;c_pparcial;c_psparcial;c_ubica_geo;i_devengado;e_devengado
2021;37242;2021;DRP;8848;44302;55;0;0;3;3;3;5;0;1;265348,33;A
2021;37275;2021;DRP;10406;44302;55;0;0;3;3;3;5;0;1;2011479,06;A
2021;37242;2021;DRP;8847;44302;55;0;0;3;3;3;5;0;1;1938086,91;A
2021;37242;2021;DRP;8846;44302;55;0;0;3;3;3;5;0;1;1967846,96;A
2020;37067;2021;DRP;9208;44363;20;23;0;70;3;3;1;0;14;729585,24;A
2020;37073;2021;DRP;1876;44363;20;23;0;70;3;3;1;0;14;740915,12;A
2021;32665;2022;DRP;3473;8553;35;0;0;91;3;3;1;0;1;1803027,29;A
2021;32722;2022;DRP;11652;16060;45;0;0;31;3;3;1;0;1;595931,64;A
2021;32722;2022;DRP;10296;16060;45;0;0;31;3;3;1;0;1;2739628,9;A
2021;32722;2022;DRP;10285;16060;45;0;0;31;3;3;1;0;1;1894171,05;A
2021;32296;2022;DRP;10034;16064;45;0;0;31;3;3;1;0;1;3725548,84;A
2021;32296;2022;DRP;6886;16064;45;0;0;31;3;3;1;0;1;8781046,87;A
2021;65644;2022;DRP;8751;45124;70;0;0;1;3;3;5;0;1;1515921,48;A
2021;65644;2022;DRP;10137;45124;70;0;0;1;3;3;5;0;1;2146160,79;A
2021;65643;2022;DRP;9089;45125;70;0;0;1;3;3;5;0;15;14522,25;A
2021;65643;2022;DRP;7120;45125;70;0;0;1;3;3;5;0;15;18257,86;A
2021;65639;2022;DRP;10852;45126;70;0;0;65;3;3;5;0;1;13665,92;A
2021;65639;2022;DRP;9498;45126;70;0;0;65;3;3;5;0;1;18828,76;A
2021;65644;2022;DRP;8424;45126;70;0;0;65;3;3;5;0;1;23793,2;A
2021;65642;2022;DRP;9082;45128;70;0;0;26;3;3;5;0;13;164835,9;A
2021;65645;2022;DRP;10138;60636;70;0;0;57;3;3;5;0;1;1056656,15;A
2021;65645;2022;DRP;11083;60636;70;0;0;57;3;3;5;0;1;1056656,15;A
2021;65639;2022;DRP;11953;66930;70;0;0;20;3;3;5;0;10;9066,22;A
2021;54913;2022;DRP;11346;67079;70;0;0;68;3;3;1;0;15;4114733,29;A
2021;65638;2022;DRP;9081;56287;70;0;0;1;3;3;5;0;2;119752,69;A
2021;65642;2022;DRP;4839;56290;70;0;0;1;3;3;5;0;12;14390,2;A
2021;65641;2022;DRP;9086;57399;70;0;0;5;3;3;5;0;4;15502,39;A
2022;37659;2022;DRP;12452;55781;35;0;352;85;3;3;5;0;1;1343534,23;A
2022;37659;2022;DRP;12451;55781;35;0;352;85;3;3;5;0;1;1325012,21;X
2021;65641;2022;DRP;13436;46830;70;0;0;1;3;3;5;0;3;341196,37;A
2021;65645;2022;DRP;10138;46830;70;0;0;1;3;3;5;0;3;77883,46;A
2021;65641;2022;DRP;10732;46830;70;0;0;1;3;3;5;0;3;687503,77;A
2021;65638;2022;DRP;11734;46830;70;0;0;1;3;3;5;0;3;1230777,38;A
2021;65644;2022;DRP;4806;46830;70;0;0;1;3;3;5;0;3;20427,74;A
2021;65639;2022;DRP;10238;46831;70;0;0;1;3;3;5;0;8;4175038,13;A
2021;65639;2022;DRP;9498;46831;70;0;0;1;3;3;5;0;8;1174067,53;A
2021;65639;2022;DRP;8408;46831;70;0;0;1;3;3;5;0;8;71756,82;A
2021;65639;2022;DRP;11953;46832;70;0;0;1;3;3;5;0;9;4073526,09;A
2021;65639;2022;DRP;7189;46832;70;0;0;1;3;3;5;0;9;253629,03;A
2021;65642;2022;DRP;13277;46833;70;0;0;1;3;3;5;0;12;136320,13;A
2021;65642;2022;DRP;7246;46833;70;0;0;1;3;3;5;0;12;63797,43;A
2021;65640;2022;DRP;11759;57419;70;0;0;7;3;3;5;0;1;889203,63;A
2021;65645;2022;DRP;11083;57419;70;0;0;7;3;3;5;0;1;517350,99;A
2021;65645;2022;DRP;6107;57419;70;0;0;7;3;3;5;0;1;175161,37;A
2021;65640;2022;DRP;6772;57419;70;0;0;7;3;3;5;0;1;502446,3;A
2021;65641;2022;DRP;10732;57422;70;0;0;57;3;3;5;0;4;5695399,93;A
2021;65639;2022;DRP;6479;57422;70;0;0;57;3;3;5;0;4;223472,03;A
2021;65642;2022;DRP;6648;47305;70;0;0;1;3;3;5;0;4;105693,61;A
2021;65642;2022;DRP;11086;47403;70;0;0;19;3;3;5;0;12;5238229,89;A
2021;65642;2022;DRP;12388;47403;70;0;0;19;3;3;5;0;12;5238229,89;A
2021;65644;2022;DRP;13722;46121;70;0;0;1;3;3;5;0;4;1089092,75;A
2021;65641;2022;DRP;13436;46121;70;0;0;1;3;3;5;0;4;536354,11;A
2021;65641;2022;DRP;10142;46121;70;0;0;1;3;3;5;0;4;1080742,67;A
2021;65641;2022;DRP;6371;46121;70;0;0;1;3;3;5;0;4;365108,43;A
2021;65644;2022;DRP;13705;46122;70;0;0;1;3;3;5;0;1;66762,64;X
2021;65639;2022;DRP;8571;46122;70;0;0;1;3;3;5;0;1;585860,84;A
2021;65644;2022;DRP;6216;46122;70;0;0;1;3;3;5;0;1;135812,23;A
2021;65644;2022;DRP;6763;46123;70;0;0;1;3;3;5;0;4;292425,64;A
2021;65643;2022;DRP;6701;46125;70;0;0;1;3;3;5;0;15;35469,5;A
2021;65643;2022;DRP;4876;46125;70;0;0;1;3;3;5;0;15;16900,8;A
2021;65640;2022;DRP;6772;46126;70;0;0;1;3;3;5;0;6;18890,29;A
2021;65639;2023;DRP;5043;46127;70;0;0;1;3;3;5;0;9;134715,4;X
2021;65639;2022;DRP;11099;46127;70;0;0;1;3;3;5;0;9;1351278,88;A
2021;65639;2022;DRP;8571;46127;70;0;0;1;3;3;5;0;9;343306,99;A
2021;65639;2023;DRP;2873;46128;70;0;0;1;3;3;5;0;1;102862,34;X
2021;65645;2022;DRP;11357;46128;70;0;0;1;3;3;5;0;1;137956,57;A
2021;65639;2022;DRP;9498;46128;70;0;0;1;3;3;5;0;1;813593,84;A
2021;65639;2022;DRP;8571;46128;70;0;0;1;3;3;5;0;1;709468,89;A
2021;65644;2022;DRP;8424;46128;70;0;0;1;3;3;5;0;1;1105293,01;A
2021;65639;2022;DRP;6647;46128;70;0;0;1;3;3;5;0;1;1199270,77;A
2021;65638;2022;DRP;6153;46128;70;0;0;1;3;3;5;0;1;82620,48;A
2021;65638;2022;DRP;9719;46129;70;0;0;1;3;3;5;0;2;1138374,27;A
2021;65638;2022;DRP;6854;46129;70;0;0;1;3;3;5;0;2;681992,48;A
2021;65644;2022;DRP;11090;46130;70;0;0;1;3;3;5;0;3;105557,08;A
2021;65639;2023;DRP;2873;46131;70;0;0;1;3;3;5;0;4;16747,33;X
2021;65641;2022;DRP;10732;46131;70;0;0;1;3;3;5;0;4;52919,24;A
2021;65639;2022;DRP;10852;46131;70;0;0;1;3;3;5;0;4;96142,18;A
2021;65641;2022;DRP;8543;46131;70;0;0;1;3;3;5;0;4;29841,36;A
2021;65640;2022;DRP;13679;46132;70;0;0;1;3;3;5;0;5;48545,74;A
2021;65640;2022;DRP;11759;46132;70;0;0;1;3;3;5;0;5;192325,06;A
2021;65640;2022;DRP;10730;46132;70;0;0;1;3;3;5;0;5;97529,82;A
2021;65640;2022;DRP;13679;46133;70;0;0;1;3;3;5;0;6;99944,22;A
2021;65642;2022;DRP;6050;46135;70;0;0;1;3;3;5;0;11;110581,17;A
2021;65642;2022;DRP;13277;46136;70;0;0;1;3;3;5;0;12;77930,55;A
2021;65642;2022;DRP;9853;46136;70;0;0;1;3;3;5;0;12;606599,95;A
2021;65642;2022;DRP;9082;46136;70;0;0;1;3;3;5;0;12;577330,25;A
2021;65642;2022;DRP;7246;46136;70;0;0;1;3;3;5;0;12;372242,65;A
2021;65642;2022;DRP;4839;46136;70;0;0;1;3;3;5;0;12;398727,2;A
2021;65638;2022;DRP;9081;46138;70;0;0;1;3;3;5;0;14;16762,46;A
2021;65638;2022;DRP;4900;46138;70;0;0;1;3;3;5;0;14;25048,93;A
2021;65644;2022;DRP;9497;46141;70;0;0;3;3;3;5;0;1;3829511,08;A
2021;65638;2022;DRP;11734;59194;70;0;0;7;3;3;5;0;2;150967,35;A
2021;65643;2022;DRP;6701;59199;70;0;0;7;3;3;5;0;15;214303,09;A
2021;65641;2022;DRP;11792;57199;70;0;0;5;3;3;5;0;4;1326305,04;A
2021;65639;2022;DRP;11953;57199;70;0;0;5;3;3;5;0;4;263815,35;A
2021;65639;2022;DRP;8571;57199;70;0;0;5;3;3;5;0;4;185236,87;A
2021;65639;2022;DRP;7189;57199;70;0;0;5;3;3;5;0;4;150677,47;A
2021;65639;2022;DRP;5912;57199;70;0;0;5;3;3;5;0;4;71568,86;A
2021;65644;2022;DRP;11975;53286;70;0;0;1;3;3;5;0;4;315330,36;A
2021;65644;2022;DRP;8424;53286;70;0;0;1;3;3;5;0;4;140270,82;A
2021;65645;2022;DRP;10138;58242;70;0;0;5;3;3;5;0;1;11823,38;A
2021;65639;2022;DRP;8408;58242;70;0;0;5;3;3;5;0;1;6336,14;A
2021;65639;2022;DRP;6647;58242;70;0;0;5;3;3;5;0;1;5995,58;A
2021;65644;2022;DRP;10729;58244;70;0;0;5;3;3;5;0;3;21912,7;A
2021;65644;2022;DRP;9497;58244;70;0;0;5;3;3;5;0;3;16420,05;A
2021;65640;2022;DRP;6772;58246;70;0;0;5;3;3;5;0;7;14460,06;A
2021;65639;2022;DRP;9498;58247;70;0;0;5;3;3;5;0;8;35644,58;A
2021;65639;2022;DRP;8408;58247;70;0;0;5;3;3;5;0;8;25283,67;A
2021;65639;2022;DRP;13704;58248;70;0;0;5;3;3;5;0;9;17665,02;A
2021;65639;2022;DRP;10238;58248;70;0;0;5;3;3;5;0;9;35644,58;A
2021;65642;2022;DRP;8541;58249;70;0;0;5;3;3;5;0;12;7230,03;A
2021;65642;2022;DRP;9082;58249;70;0;0;5;3;3;5;0;12;17077,84;A
2021;65642;2022;DRP;6374;58249;70;0;0;5;3;3;5;0;12;5507,85;A
2021;65644;2022;DRP;11090;53288;70;0;0;16;3;3;5;0;4;1820305,48;A
2021;65644;2022;DRP;9497;53288;70;0;0;16;3;3;5;0;4;1559475,88;A
2021;65644;2022;DRP;6216;53288;70;0;0;16;3;3;5;0;4;1446224,22;A
2021;65644;2022;DRP;6763;53288;70;0;0;16;3;3;5;0;4;994247,16;A
2021;65643;2022;DRP;6109;53289;70;0;0;7;3;3;5;0;1;299815,25;A
2021;65643;2022;DRP;6109;53290;70;0;0;7;3;3;5;0;15;299815,25;A
2021;65644;2022;DRP;11975;53291;70;0;0;15;3;3;5;0;4;5675245,73;A
2021;65639;2023;DRP;2873;53292;70;0;0;1;3;3;5;0;4;248811,89;X
2021;65644;2022;DRP;13722;53292;70;0;0;1;3;3;5;0;4;865924,94;A
2021;65644;2022;DRP;12549;53292;70;0;0;1;3;3;5;0;4;2174794,91;A
2021;65639;2022;DRP;9498;53292;70;0;0;1;3;3;5;0;4;1967987,6;A
2021;65644;2022;DRP;8424;53292;70;0;0;1;3;3;5;0;4;1338332,26;A
2021;65644;2022;DRP;9497;53292;70;0;0;1;3;3;5;0;4;378410,75;A
2021;65644;2022;DRP;13705;53293;70;0;0;1;3;3;5;0;4;66396,51;X
2021;65639;2022;DRP;8408;53293;70;0;0;1;3;3;5;0;4;4062828,61;A
2021;65638;2022;DRP;9719;53294;70;0;0;310;3;3;5;0;14;105899,94;A
2021;65638;2022;DRP;4900;53296;70;0;0;25;3;3;5;0;14;142921,8;A
2021;65639;2022;DRP;10852;61185;70;0;0;57;3;3;5;0;8;6163277,12;A
2021;65639;2022;DRP;8571;61185;70;0;0;57;3;3;5;0;8;6981560,98;A
2021;65639;2023;DRP;4309;61186;70;0;0;57;3;3;5;0;9;1022608,6;X
2021;65639;2023;DRP;5043;61187;70;0;0;57;3;3;5;0;10;470067,8;X
2021;65639;2023;DRP;2873;61188;70;0;0;57;3;3;5;0;11;738787,05;X
2021;65642;2022;DRP;9853;61188;70;0;0;57;3;3;5;0;11;395019,42;A
2021;65642;2022;DRP;9082;61188;70;0;0;57;3;3;5;0;11;152614,07;A
2021;65639;2022;DRP;8571;61189;70;0;0;7;3;3;5;0;8;38503,59;A
2021;65639;2023;DRP;5043;53911;70;0;0;48;3;3;5;0;1;10519,96;X
2021;65639;2022;DRP;10238;53911;70;0;0;48;3;3;5;0;1;83208,04;A
2021;65644;2022;DRP;11975;53912;70;0;0;1;3;3;5;0;3;1247262,01;A
2021;65644;2022;DRP;9497;53912;70;0;0;1;3;3;5;0;3;3877821,5;A
2021;65641;2022;DRP;12391;53913;70;0;0;1;3;3;5;0;4;687637,67;A
2021;65641;2022;DRP;9086;53913;70;0;0;1;3;3;5;0;4;928321,54;A
2021;65644;2022;DRP;6645;53913;70;0;0;1;3;3;5;0;4;1098454,24;A
2021;65643;2022;DRP;11793;53915;70;0;0;1;3;3;5;0;14;832253,05;A
2021;65638;2022;DRP;11734;53915;70;0;0;1;3;3;5;0;14;3661698,26;A
2021;65643;2022;DRP;9854;53915;70;0;0;1;3;3;5;0;14;768091,88;A
2021;65645;2022;DRP;11357;53917;70;0;0;1;3;3;5;0;1;181433,38;A
2021;65641;2022;DRP;12391;53918;70;0;0;1;3;3;5;0;4;66141,19;A
2021;65644;2022;DRP;11975;53918;70;0;0;1;3;3;5;0;4;614394,03;A
2021;65640;2022;DRP;9875;53918;70;0;0;1;3;3;5;0;4;24783,71;A
2021;65640;2022;DRP;6772;53918;70;0;0;1;3;3;5;0;4;78730,67;A
2021;65639;2022;DRP;6647;53919;70;0;0;1;3;3;5;0;7;679126,48;A
2021;65639;2023;DRP;5043;53920;70;0;0;1;3;3;5;0;8;21143,57;X
2021;65639;2023;DRP;2873;53921;70;0;0;1;3;3;5;0;9;21965,64;X
2021;65639;2022;DRP;11953;53921;70;0;0;1;3;3;5;0;9;215771,2;A
2021;65639;2022;DRP;5912;53921;70;0;0;1;3;3;5;0;9;16724,36;A
2021;65643;2022;DRP;9089;53922;70;0;0;1;3;3;5;0;14;36258,69;A
2021;65642;2022;DRP;6374;50843;70;0;0;1;3;3;5;0;12;296935,91;A
2021;65642;2022;DRP;7246;50843;70;0;0;1;3;3;5;0;12;536300,66;A
2021;65639;2023;DRP;4309;50941;70;0;0;26;3;3;5;0;1;140744,96;X
2021;65640;2022;DRP;10730;50942;70;0;0;26;3;3;5;0;6;125731,75;A
2021;65642;2022;DRP;6648;50943;70;0;0;26;3;3;5;0;12;79040,75;A
2021;65642;2022;DRP;6050;50944;70;0;0;26;3;3;5;0;13;101795,51;A
2021;65638;2022;DRP;7489;50945;70;0;0;26;3;3;5;0;14;62446,35;A
2021;65638;2022;DRP;6153;50945;70;0;0;26;3;3;5;0;14;124892,7;A
2021;65640;2022;DRP;10730;50948;70;0;0;2;3;3;5;0;6;30783,28;A
2021;65640;2022;DRP;9875;50948;70;0;0;2;3;3;5;0;6;47571,95;A
2021;65642;2022;DRP;6050;50949;70;0;0;2;3;3;5;0;13;18166,11;A
2021;65644;2022;DRP;8751;50960;70;0;0;65;3;3;5;0;4;15177,79;A
2021;65644;2022;DRP;8424;50960;70;0;0;65;3;3;5;0;4;566,5;A
2021;65638;2022;DRP;7489;50961;70;0;0;65;3;3;5;0;14;7207,79;A
2021;65638;2022;DRP;9081;50961;70;0;0;65;3;3;5;0;14;28940,23;A
2021;65638;2022;DRP;6854;50961;70;0;0;65;3;3;5;0;14;7207,79;A
2021;65638;2022;DRP;4900;50961;70;0;0;65;3;3;5;0;14;7207,79;A
2021;65639;2022;DRP;8571;55143;70;0;0;3;3;3;5;0;9;4185,72;A
2021;65639;2022;DRP;7189;55143;70;0;0;3;3;3;5;0;9;3404,79;A
2021;65642;2022;DRP;8541;55144;70;0;0;1;3;3;5;0;11;51480,31;A
2021;65644;2022;DRP;12549;61225;70;0;0;57;3;3;5;0;3;254151,73;A
2021;65644;2022;DRP;13705;61227;70;0;0;7;3;3;5;0;3;296485,94;X
2021;65644;2022;DRP;8751;61227;70;0;0;7;3;3;5;0;3;282230,15;A
2021;65640;2022;DRP;9875;61227;70;0;0;7;3;3;5;0;3;70298,2;A
2021;65644;2022;DRP;7829;61227;70;0;0;7;3;3;5;0;3;76117,91;A
2021;37210;2022;DRP;3144;54882;55;0;0;3;3;3;5;0;1;5086712,19;A
2021;37242;2022;DRP;3803;54882;55;0;0;3;3;3;5;0;1;2012132,66;A
2021;37210;2022;DRP;3317;54882;55;0;0;3;3;3;5;0;1;1452375,47;A
2021;65639;2022;DRP;10238;58101;70;0;0;59;3;3;5;0;9;14591066,83;A
2021;65639;2022;DRP;11953;58101;70;0;0;59;3;3;5;0;9;3919118,58;A
2021;65639;2022;DRP;5912;58101;70;0;0;59;3;3;5;0;9;196902,48;A
2021;65642;2022;DRP;7246;58103;70;0;0;59;3;3;5;0;11;457070,6;A
2021;65642;2022;DRP;7246;58104;70;0;0;59;3;3;5;0;13;2027088,1;A
2021;65638;2022;DRP;10815;58105;70;0;0;59;3;3;5;0;14;2850859,74;A
2021;65638;2022;DRP;7276;58105;70;0;0;59;3;3;5;0;14;1545323,62;A
2021;65644;2023;DRP;15073;2241;70;0;0;1;3;3;5;0;1;4315911,93;A
2021;65644;2023;DRP;10898;2241;70;0;0;1;3;3;5;0;1;3935215,33;A
2021;65644;2023;DRP;4812;2241;70;0;0;1;3;3;5;0;1;1532292,49;A
2021;65644;2023;DRP;811;2241;70;0;0;1;3;3;5;0;1;3197224,1;A
2021;65643;2023;DRP;14032;2242;70;0;0;1;3;3;5;0;15;223280,27;A
2021;65643;2023;DRP;7419;2242;70;0;0;1;3;3;5;0;15;70540,94;A
2021;65644;2022;DRP;10729;54925;70;0;0;1;3;3;5;0;1;766512,63;A
2021;65645;2022;DRP;6107;54925;70;0;0;1;3;3;5;0;1;972073,95;A
2021;65644;2022;DRP;6216;54925;70;0;0;1;3;3;5;0;1;515332,09;A
2021;65638;2022;DRP;6153;54926;70;0;0;1;3;3;5;0;2;258356,49;A
2021;65640;2022;DRP;6772;54928;70;0;0;1;3;3;5;0;7;115411,45;A
2021;65642;2022;DRP;6374;54929;70;0;0;1;3;3;5;0;13;46424,51;A
2020;37067;2022;DRP;2728;33118;20;23;0;70;3;3;6;0;14;1536740,85;A
2020;37067;2022;DRP;9918;33120;20;23;0;70;3;9;6;0;14;7877334,19;A
2022;4;2022;DRP;10935;33602;20;23;0;71;3;3;5;0;14;2019391,33;A
2022;4;2022;DRP;11588;33602;20;23;0;71;3;3;5;0;14;6058173,99;A
2019;52184;2022;DRP;8096;23880;55;0;0;57;3;3;5;0;1;5881078,12;A
2019;52184;2022;DRP;7080;23880;55;0;0;57;3;3;5;0;1;5881078,12;A
2019;52253;2022;DRP;6605;23880;55;0;0;57;3;3;5;0;1;4628597,88;A
2019;52253;2022;DRP;7074;23880;55;0;0;57;3;3;5;0;1;953965,4;A
2019;52131;2022;DRP;2826;23880;55;0;0;57;3;3;5;0;1;960271,5;A
2019;52257;2022;DRP;1623;23880;55;0;0;57;3;3;5;0;1;225468,4;A
2019;52253;2022;DRP;1442;23880;55;0;0;57;3;3;5;0;1;3596901;A
2019;52184;2022;DRP;1928;23880;55;0;0;57;3;3;5;0;1;3241874,63;A
2019;52253;2022;DRP;1925;23880;55;0;0;57;3;3;5;0;1;4628597,88;A
2019;52131;2022;DRP;1671;23880;55;0;0;57;3;3;5;0;1;1005729,96;A
2019;52131;2022;DRP;1667;23880;55;0;0;57;3;3;5;0;1;197153,18;A
2021;65639;2023;DRP;4309;44625;70;0;0;87;3;3;5;0;8;465808,51;X
2021;65639;2023;DRP;2873;44625;70;0;0;87;3;3;5;0;8;465808,51;X
2021;65639;2022;DRP;8408;44625;70;0;0;87;3;3;5;0;8;2613396,11;A
2021;65644;2023;DRP;2719;1890;70;0;0;16;3;3;5;0;4;196802,58;A
2021;65639;2023;DRP;5043;65120;70;0;0;19;3;3;5;0;8;516557,19;X
2022;33509;2022;DRP;13673;50268;45;0;0;31;3;3;1;0;1;1263524,96;A
2021;65644;2022;DRP;6763;59453;70;0;0;5;3;3;5;0;1;1918,21;A
2021;65639;2022;DRP;13704;54484;70;0;0;1;3;3;5;0;4;52637,14;A
2021;65639;2022;DRP;7189;54484;70;0;0;1;3;3;5;0;4;75338,74;A
2021;65640;2022;DRP;13679;59280;70;0;0;59;3;3;5;0;6;384329,47;A
2021;65640;2022;DRP;6772;59281;70;0;0;5;3;3;5;0;6;1346,7;A
2021;65639;2022;DRP;8571;59284;70;0;0;5;3;3;5;0;8;477048,65;A
2021;65639;2022;DRP;6479;59284;70;0;0;5;3;3;5;0;8;184314,42;A
2021;65639;2022;DRP;8571;58906;70;0;0;70;3;3;5;0;4;41739,6;A
2021;65639;2022;DRP;5912;58906;70;0;0;70;3;3;5;0;4;24190,02;A
2021;65638;2022;DRP;6153;58906;70;0;0;70;3;3;5;0;4;22586,45;A
2021;65638;2022;DRP;6854;58906;70;0;0;70;3;3;5;0;4;22586,45;A
2021;37275;2022;DRP;12561;45153;55;0;0;3;3;3;5;0;1;1461889,78;A
2021;37265;2022;DRP;13710;45153;55;0;0;3;3;3;5;0;1;9831850,89;A
2021;37224;2022;DRP;13657;45153;55;0;0;3;3;3;5;0;1;6966455,4;A
2021;37210;2022;DRP;13269;45153;55;0;0;3;3;3;5;0;1;1181987,3;A
2021;37225;2022;DRP;13270;45153;55;0;0;3;3;3;5;0;1;1729948,21;A
2021;37224;2022;DRP;13256;45153;55;0;0;3;3;3;5;0;1;7353103,38;A
2021;37265;2022;DRP;13659;45153;55;0;0;3;3;3;5;0;1;9414743,86;A
2021;37243;2022;DRP;10722;45153;55;0;0;3;3;3;5;0;1;7271276,16;A
2021;37224;2022;DRP;9146;45153;55;0;0;3;3;3;5;0;1;7553980,37;A
2021;37243;2022;DRP;9144;45153;55;0;0;3;3;3;5;0;1;6704974,29;A
2021;37243;2022;DRP;6046;45153;55;0;0;3;3;3;5;0;1;4360879,46;A
2021;37242;2022;DRP;6043;45153;55;0;0;3;3;3;5;0;1;3824147,9;A
2021;37265;2022;DRP;5529;45153;55;0;0;3;3;3;5;0;1;1699963;A
2021;37242;2022;DRP;4636;45153;55;0;0;3;3;3;5;0;1;3993200,64;A
2021;37224;2022;DRP;2252;45153;55;0;0;3;3;3;5;0;1;1284940,7;A
2021;37225;2022;DRP;2195;45153;55;0;0;3;3;3;5;0;1;905448,71;A
2021;37275;2022;DRP;1421;45153;55;0;0;3;3;3;5;0;1;2186146,58;A
2021;37265;2022;DRP;1249;45153;55;0;0;3;3;3;5;0;1;3754299,29;A
2021;37242;2022;DRP;2058;45153;55;0;0;3;3;3;5;0;1;2667520,62;A
2021;37225;2022;DRP;206;45153;55;0;0;3;3;3;5;0;1;1728372,36;X
2021;65639;2023;DRP;5043;45848;70;0;0;1;3;3;5;0;4;114411,29;X
2021;65644;2022;DRP;6216;45848;70;0;0;1;3;3;5;0;4;1846243,43;A
2021;65639;2022;DRP;6885;45848;70;0;0;1;3;3;5;0;4;1949222,01;A
2021;65639;2022;DRP;4557;45848;70;0;0;1;3;3;5;0;4;772163,77;A
2020;37067;2022;DRP;9918;47153;20;23;0;70;3;3;1;0;14;9258045,14;A
2020;37067;2022;DRP;5932;47154;20;23;0;70;3;3;3;0;14;1127506,04;A
2021;65644;2022;DRP;12549;49450;70;0;0;59;3;3;5;0;1;3745216,6;A
2021;65645;2022;DRP;12528;49450;70;0;0;59;3;3;5;0;1;7144670,07;A
2021;65645;2022;DRP;10138;49450;70;0;0;59;3;3;5;0;1;3626379,63;A
2021;65639;2022;DRP;8408;49450;70;0;0;59;3;3;5;0;1;205864,6;A
2021;65644;2022;DRP;7829;49450;70;0;0;59;3;3;5;0;1;843599,54;A
2021;65644;2022;DRP;6216;49450;70;0;0;59;3;3;5;0;1;1321059,95;A
2021;65638;2022;DRP;7276;49451;70;0;0;59;3;3;5;0;3;38039,54;A
2021;65639;2023;DRP;2873;49454;70;0;0;59;3;3;5;0;8;51200,74;X
2021;65639;2022;DRP;13704;49454;70;0;0;59;3;3;5;0;8;216034,92;A
2021;65642;2022;DRP;9082;49455;70;0;0;59;3;3;5;0;12;1923853,63;A
2021;65642;2022;DRP;6050;49455;70;0;0;59;3;3;5;0;12;199471,17;A
2021;65640;2022;DRP;13679;49456;70;0;0;59;3;3;5;0;15;41313,87;A
2021;65643;2022;DRP;6109;49456;70;0;0;59;3;3;5;0;15;1143341,21;A
2021;65644;2022;DRP;4806;46545;70;0;0;3;3;3;5;0;3;44238,69;A
2021;65638;2022;DRP;9719;48321;70;0;0;1;3;3;5;0;14;217048,82;A
2021;65644;2022;DRP;13722;48335;70;0;0;40;3;3;5;0;1;654854,7;A
2021;65639;2022;DRP;10852;48335;70;0;0;40;3;3;5;0;1;2357,48;A
2021;65638;2022;DRP;11734;48335;70;0;0;40;3;3;5;0;1;13230,7;A
2021;65644;2022;DRP;7829;48335;70;0;0;40;3;3;5;0;1;639782,71;A
2021;65639;2022;DRP;5912;48335;70;0;0;40;3;3;5;0;1;6566,05;A
2021;65644;2022;DRP;6763;48335;70;0;0;40;3;3;5;0;1;1070582,9;A
2021;65644;2022;DRP;4806;48335;70;0;0;40;3;3;5;0;1;575948,11;A
2021;65638;2022;DRP;10815;48336;70;0;0;40;3;3;5;0;2;42075,65;A
2021;65638;2022;DRP;4900;48336;70;0;0;40;3;3;5;0;2;13132,1;A
2021;65644;2022;DRP;6763;48337;70;0;0;40;3;3;5;0;3;47338,21;A
2021;65641;2022;DRP;12391;48338;70;0;0;40;3;3;5;0;4;6072644,27;A
2021;65644;2022;DRP;11975;48338;70;0;0;40;3;3;5;0;4;479323,53;A
2021;65641;2022;DRP;7193;48338;70;0;0;40;3;3;5;0;4;3445460,37;A
2021;65641;2022;DRP;5452;48338;70;0;0;40;3;3;5;0;4;1585909,9;A
2021;65641;2022;DRP;6371;48338;70;0;0;40;3;3;5;0;4;1616424,86;A
2021;65640;2022;DRP;9875;48339;70;0;0;40;3;3;5;0;5;80202,81;A
2021;65640;2022;DRP;9723;48339;70;0;0;40;3;3;5;0;5;12598,31;A
2021;65640;2022;DRP;6772;48339;70;0;0;40;3;3;5;0;5;223285,33;A
2021;65640;2022;DRP;6772;48340;70;0;0;40;3;3;5;0;6;339292,46;A
2021;65639;2022;DRP;10852;48342;70;0;0;40;3;3;5;0;8;60544,41;A
2021;65639;2023;DRP;5043;48343;70;0;0;40;3;3;5;0;9;34122,14;X
2021;65639;2022;DRP;9498;48343;70;0;0;40;3;3;5;0;9;769952,38;A
2021;65644;2022;DRP;13722;39375;70;0;0;7;3;3;5;0;4;2443654,58;A
2021;65639;2022;DRP;13704;39375;70;0;0;7;3;3;5;0;4;84555,78;A
2021;65641;2022;DRP;10732;39375;70;0;0;7;3;3;5;0;4;161458,98;A
2021;65644;2022;DRP;7829;39375;70;0;0;7;3;3;5;0;4;1902411,37;A
2021;65644;2022;DRP;8424;39375;70;0;0;7;3;3;5;0;4;3776795,94;A
2021;65641;2022;DRP;6154;39375;70;0;0;7;3;3;5;0;4;32176,86;A
2021;65639;2022;DRP;5912;39375;70;0;0;7;3;3;5;0;4;57483,75;A
2021;65644;2022;DRP;11975;39379;70;0;0;5;3;3;5;0;3;1932904,39;A
2021;65641;2022;DRP;6699;39379;70;0;0;5;3;3;5;0;3;599682,95;A
2021;65639;2022;DRP;6647;39379;70;0;0;5;3;3;5;0;3;297039,08;A
2021;65641;2022;DRP;5452;39379;70;0;0;5;3;3;5;0;3;448067,03;A
2021;65639;2022;DRP;4557;39379;70;0;0;5;3;3;5;0;3;223652,68;A
