aa_oca_original;n_oca_original;aa_precepcion;t_precepcion;n_precepcion;c_numcred;c_juris;c_sjuris;c_entidad;c_inciso;c_pprincipal;c_pparcial;c_ubica_geo;i_total;e_formulario
2021;65639;2023;PRD;263531;10539;40;0;0;3;3;5;9;405662,56;A
2021;65639;2023;PRD;263531;13755;40;0;0;3;3;5;1;9554,1;A
2021;65639;2023;PRD;263531;25464;60;0;0;3;3;5;9;421084;A
2021;65639;2023;PRD;263531;28136;20;27;210;3;3;5;8;182488,1;A
2021;65641;2023;PRD;311551;24216;55;0;0;3;3;5;4;6108199,8;A
2021;65641;2023;PRD;311551;25585;60;0;0;3;3;5;6;526355;A
2021;65641;2023;PRD;311551;54884;21;0;0;3;3;5;3;217966,16;A
2021;65639;2023;PRD;311717;2772;21;0;0;3;3;5;8;1529181,48;A
2021;65639;2023;PRD;311717;28137;20;27;210;3;3;5;9;164644,02;A
2021;65639;2023;PRD;311717;34802;26;26;0;3;3;5;1;11700976,43;A
2021;65639;2023;PRD;311717;39037;70;71;0;3;3;5;4;14101090;A
2021;65639;2023;PRD;311717;39460;20;23;934;3;3;5;4;724500,23;A
2014;56571;2016;PRD;136774;10324;30;0;0;3;3;5;1;2003;A
2014;56571;2016;PRD;136794;10324;30;0;0;3;3;5;1;2003;A
2021;37225;2023;PRD;433824;45000;55;0;0;3;3;5;1;1880658,31;A
2021;32623;2023;PRD;446013;34561;26;26;0;3;3;1;4;554580,63;A
2021;32623;2023;PRD;446013;34573;26;26;0;3;3;3;4;9628564,84;A
2021;65640;2023;PRD;395727;7267;35;0;0;3;3;5;7;581517,8;A
2021;65640;2023;PRD;395727;10537;40;0;0;3;3;5;7;526641,7;A
2021;65640;2023;PRD;395727;15182;45;0;0;3;3;5;7;2206972,41;A
2021;65640;2023;PRD;395727;38083;50;0;513;3;3;5;4;386520,75;A
2021;65641;2023;PRD;395740;10534;40;0;0;3;3;5;4;7012722,99;A
2021;65641;2023;PRD;395740;25463;60;0;0;3;3;5;4;76754,3;A
2021;65641;2023;PRD;395740;28134;20;27;210;3;3;5;4;173161,45;A
2021;65643;2023;PRD;396154;7078;28;0;0;3;3;5;1;8135,93;A
2021;65641;2023;PRD;433884;13758;40;0;0;3;3;5;4;12708,2;A
2021;65638;2023;PRD;437404;15179;45;0;0;3;3;5;4;457616,28;A
2021;65638;2023;PRD;437404;24214;55;0;0;3;3;5;2;11348761;A
2021;65643;2023;PRD;437433;34816;26;26;0;3;3;5;15;7581836,84;A
2021;65641;2023;PRD;433884;16563;50;0;0;3;3;5;4;104402,79;A
2018;45230;2019;PRD;170155;52350;21;0;0;3;3;1;1;1302723,37;A
2021;32557;2023;PRD;302908;34573;26;26;0;3;3;3;4;3663720;A
2022;37659;2023;PRD;268432;48111;35;0;0;3;3;5;4;150603,3;A
2022;37672;2023;PRD;268574;48111;35;0;0;3;3;5;4;451473,36;A
2023;12751;2023;PRD;319686;47925;70;0;0;3;3;1;4;113411787,7;A
2019;19362;2019;PRD;176912;43891;55;0;0;3;3;5;1;544500;A
2018;30353;2019;PRD;149552;52346;21;0;0;3;3;1;1;1190860,52;A
2014;56571;2015;PRD;496836;3673;21;0;0;3;3;5;1;2003;A
2020;37067;2021;PRD;157323;44363;20;23;0;3;3;1;14;15855,49;A
2020;36826;2021;PRD;142143;44302;55;0;0;3;3;5;1;17853450;A
2021;37242;2021;PRD;318064;44302;55;0;0;3;3;5;1;1996601,44;A
2014;56571;2016;PRD;70650;10324;30;0;0;3;3;5;1;2003;A
2014;56571;2016;PRD;70664;10324;30;0;0;3;3;5;1;2003;A
2020;37067;2021;PRD;298811;44363;20;23;0;3;3;1;14;31044,87;A
2020;37067;2021;PRD;332191;44363;20;23;0;3;3;1;14;277981,6;A
2020;37067;2021;PRD;332191;42771;20;23;0;3;3;9;14;58665,96;A
2020;37067;2021;PRD;332191;33944;20;23;0;3;9;6;14;86457,99;A
2021;32565;2021;PRD;315983;35420;26;26;0;3;3;1;4;155214,09;A
2021;59519;2024;PRD;365708;47392;29;0;0;3;3;1;4;10773000;A
2019;43534;2020;PRD;197277;45815;21;0;0;3;3;5;15;8512,24;A
2019;52257;2020;PRD;156835;24497;55;0;0;3;3;5;1;152926,2;A
2019;52184;2020;PRD;156857;24497;55;0;0;3;3;5;1;670026;A
2021;65639;2024;PRD;396259;20657;55;0;0;3;3;5;1;24576889,99;A
2021;65639;2024;PRD;396259;38391;20;21;934;3;3;5;1;158731,83;A
2021;65639;2024;PRD;396259;39274;45;0;0;3;3;5;1;27601,3;A
2021;65642;2024;PRD;385993;29466;45;0;210;3;3;5;1;550697,7;A
2021;65640;2024;PRD;396324;6338;31;0;0;3;3;5;1;220591,4;A
2021;65640;2024;PRD;396324;13407;40;0;0;3;3;5;1;145317,39;A
2023;61477;2024;PRD;337700;16457;45;0;0;3;3;1;1;16535233,9;A
2021;32557;2024;PRD;352609;4847;29;0;0;3;3;1;4;166025,77;A
2021;65644;2024;PRD;393645;4255;24;0;0;3;3;5;1;2271079,5;A
2021;65644;2024;PRD;393645;4921;29;0;0;3;3;5;1;50452521,83;A
2021;65644;2024;PRD;393645;30482;20;21;0;3;3;5;1;5694678,21;A
2021;65644;2024;PRD;393645;36087;20;28;0;3;3;5;1;1961575;A
2019;43545;2020;PRD;200215;45811;21;0;0;3;3;5;11;454651,44;A
2019;43545;2020;PRD;200215;45815;21;0;0;3;3;5;15;50990,6;A
2020;21781;2020;PRD;181959;17063;45;0;0;3;3;1;8;306929,21;A
2020;36825;2020;PRD;369783;66576;55;0;0;3;3;5;1;7053028;A
2020;37067;2020;PRD;372807;36337;20;23;0;3;3;3;14;36136,98;A
2021;65642;2023;PRD;437261;34812;26;26;0;3;3;5;11;3904956,74;A
2022;33509;2023;PRD;451243;46025;45;0;0;3;3;1;1;6767915,04;A
2021;65642;2023;PRD;446974;7078;28;0;0;3;3;5;1;37381,3;A
2021;65642;2023;PRD;446974;15187;45;0;0;3;3;5;12;800874,6;A
2020;37067;2020;PRD;362062;36335;20;23;0;3;3;1;14;66896,15;A
2019;43516;2019;PRD;344778;52802;35;0;0;3;3;5;1;2582330,42;A
2020;36826;2020;PRD;370008;66576;55;0;0;3;3;5;1;1130000;A
2020;26832;2020;PRD;365453;21448;50;0;0;3;3;1;2;262735;A
2021;32565;2022;PRD;64079;34067;26;26;0;3;3;3;4;1300980,19;A
2021;27271;2022;PRD;65430;16060;45;0;0;3;3;1;1;5215225,86;A
2021;65644;2022;PRD;50854;39377;26;0;0;3;3;5;4;691378,42;A
2021;65644;2022;PRD;50854;39385;45;0;0;3;3;5;4;177447,64;A
2021;65644;2022;PRD;50854;39397;60;0;602;3;3;5;4;625532,86;A
2021;32662;2021;PRD;418699;35432;26;26;0;3;3;3;4;2301232,81;A
2023;61477;2023;PRD;393940;16324;45;0;0;3;3;1;1;10535805,79;A
2022;37695;2023;PRD;451892;8112;35;0;0;3;3;5;4;2334068,13;A
2022;37695;2023;PRD;451930;8112;35;0;0;3;3;5;4;1962490,08;A
2021;65643;2023;PRD;427995;10544;40;0;0;3;3;5;15;4912402,3;A
2021;65645;2023;PRD;440002;34802;26;26;0;3;3;5;1;6860926,08;A
2021;65645;2023;PRD;440002;39460;20;23;934;3;3;5;4;63082;A
2021;65645;2023;PRD;440002;57134;40;0;0;3;3;5;1;121776,63;A
2023;77145;2023;PRD;452189;31813;20;23;0;3;3;1;14;1567934,22;A
2021;65644;2023;PRD;420997;7265;35;0;0;3;3;5;3;5576789,1;A
2021;65644;2023;PRD;420997;16560;50;0;0;3;3;5;1;1300285,83;A
2021;65644;2023;PRD;420997;28132;20;27;210;3;3;5;1;56754,8;A
2021;65644;2023;PRD;420997;29871;20;24;0;3;3;5;4;285857;A
2021;65644;2023;PRD;420997;38082;50;0;513;3;3;5;1;18845885,81;A
2021;65644;2023;PRD;420997;38391;60;0;602;3;3;5;3;574138,88;A
2021;65639;2023;PRD;421001;10538;40;0;0;3;3;5;8;235642,54;A
2021;65639;2023;PRD;421001;16565;50;0;0;3;3;5;6;141680;A
2021;65639;2023;PRD;421001;27295;70;0;0;3;3;5;8;3940673,42;A
2021;65642;2023;PRD;424002;24216;55;0;0;3;3;5;4;1677060,64;A
2021;65645;2023;PRD;424020;4819;21;0;0;3;3;5;1;74762,6;A
2021;65645;2023;PRD;424020;10534;40;0;0;3;3;5;4;21760;A
2021;65638;2023;PRD;443763;7078;28;0;0;3;3;5;1;30784,6;A
2021;65638;2023;PRD;443763;15177;45;0;0;3;3;5;2;1272616,3;A
2021;65639;2022;PRD;60087;39389;45;0;0;3;3;5;8;7232762,98;A
2014;56571;2016;PRD;52845;10324;30;0;0;3;3;5;1;2003;A
2020;36824;2021;PRD;186438;44302;55;0;0;3;3;5;1;15867857;A
2020;46158;2021;PRD;209712;35420;26;26;0;3;3;1;4;6365406,34;A
2019;43545;2021;PRD;183520;5927;21;0;0;3;3;5;15;466356,63;A
2021;32296;2021;PRD;211710;54405;45;0;0;3;3;1;1;2506517;A
2020;46158;2022;PRD;59381;34055;26;26;0;3;3;1;4;6767157,38;A
2021;77397;2021;PRD;416336;17997;45;0;0;3;3;5;8;288963;A
2014;56571;2016;PRD;75731;10324;30;0;0;3;3;5;1;2003;A
2014;56571;2016;PRD;75739;10324;30;0;0;3;3;5;1;2003;A
2014;56571;2016;PRD;75745;10324;30;0;0;3;3;5;1;2003;A
2015;53443;2016;PRD;61632;60762;55;0;0;3;3;1;1;915147,2;A
2021;65639;2025;PRD;52626;41674;20;27;112;3;3;5;4;177100;A
2021;65643;2025;PRD;52674;17440;50;0;0;3;3;5;1;201304,38;A
2021;65644;2025;PRD;52818;33741;20;28;0;3;3;5;4;1977745;A
2021;65644;2025;PRD;52818;34680;75;0;510;3;3;5;1;70840;A
2021;65641;2025;PRD;52844;2823;21;0;0;3;3;5;4;1292060;A
2021;65641;2025;PRD;52844;14168;40;0;0;3;3;5;1;1894483,76;A
2021;65641;2025;PRD;52844;16543;45;0;0;3;3;5;8;2054360;A
2021;65641;2025;PRD;52844;41674;20;27;112;3;3;5;4;425040;A
2021;65638;2025;PRD;52855;15783;45;0;0;3;3;5;4;3376642,5;A
2021;65638;2025;PRD;52855;18621;55;0;0;3;3;5;1;11770017,52;A
2021;65643;2025;PRD;89717;7516;35;0;0;3;3;5;4;1106490;A
2021;65643;2025;PRD;89717;17436;50;0;0;3;3;5;1;1416800;A
2019;52184;2022;PRD;89920;23880;55;0;0;3;3;5;1;3180000;A
2021;59519;2022;PRD;87946;6737;26;0;0;3;3;1;4;1062000;A
2020;346;2021;PRD;65475;35436;26;26;0;3;3;5;4;9972741,6;A
2020;46005;2021;PRD;63153;35420;26;26;0;3;3;1;4;2913563,84;A
2019;31898;2019;PRD;228827;44459;35;35;0;3;3;1;1;748716;A
2019;43539;2019;PRD;308315;52802;35;0;0;3;3;5;1;7615240,38;A
2021;65638;2025;PRD;99821;17440;50;0;0;3;3;5;1;141680;A
2021;65645;2025;PRD;62116;15783;45;0;0;3;3;5;4;1772773,14;A
2024;59742;2025;PRD;81173;45967;45;0;0;3;3;1;1;9414573,08;A
2021;65645;2025;PRD;62116;35983;20;21;934;3;3;5;1;70840;A
2021;65640;2025;PRD;59558;6623;29;0;0;3;3;5;4;5118788,18;A
2021;65640;2025;PRD;59558;17440;50;0;0;3;3;5;1;106260;A
2021;65639;2025;PRD;87856;2825;21;0;0;3;3;5;4;34785343,55;A
2021;65639;2025;PRD;87856;7413;31;0;0;3;3;5;4;2757643,78;A
2021;65639;2025;PRD;87856;7518;35;0;0;3;3;5;8;5106569,42;A
2021;65639;2025;PRD;87856;15785;45;0;0;3;3;5;8;35420;A
2021;65639;2025;PRD;87856;41674;20;27;112;3;3;5;4;177100;A
2023;84055;2025;PRD;59079;22183;55;0;0;3;3;5;1;48761270;A
2021;65645;2025;PRD;108605;26473;20;21;0;3;3;5;1;342984,38;A
2021;65645;2025;PRD;108605;31010;21;0;270;3;3;5;1;566720;A
2021;31996;2021;PRD;243355;54846;21;0;0;3;3;1;15;516309;A
2021;37243;2022;PRD;69435;45153;55;0;0;3;3;5;1;11066145,04;A
2021;32665;2022;PRD;107538;8553;35;0;0;3;3;1;1;3906875,98;A
2021;29901;2021;PRD;294946;50866;70;0;0;3;3;5;4;3638709;A
2022;37695;2022;PRD;392559;61094;35;0;0;3;3;5;4;1695512,74;A
2021;65641;2022;PRD;345132;39385;45;0;0;3;3;5;4;1695376,88;A
2021;65641;2022;PRD;345132;46131;50;0;0;3;3;5;4;56754,8;A
2021;65641;2022;PRD;345132;57199;70;0;0;3;3;5;4;1422435;A
2021;54913;2022;PRD;332601;27219;70;0;0;3;3;1;4;810128,1;A
2020;46023;2022;PRD;110719;34055;26;26;0;3;3;1;4;14911576,71;A
2021;32557;2022;PRD;110884;34055;26;26;0;3;3;1;4;193085,97;A
2021;32557;2022;PRD;110884;34067;26;26;0;3;3;3;4;1626000;A
2018;45230;2019;PRD;241813;52350;21;0;0;3;3;1;1;590578,63;A
2021;65641;2025;PRD;129377;2821;21;0;0;3;3;5;4;725340;A
2025;30114;2025;PRD;145200;35806;24;0;926;3;3;5;4;331080000;A
2021;29898;2021;PRD;264244;50866;70;0;0;3;3;5;4;4385979;A
2020;349;2021;PRD;264948;35436;26;26;0;3;3;5;4;22842738;A
2021;37242;2021;PRD;248188;44302;55;0;0;3;3;5;1;15378844,32;A
2020;26832;2021;PRD;293032;18543;50;0;0;3;3;1;2;480220;A
2024;62049;2025;PRD;129615;6338;29;0;0;3;3;1;4;101555545;A
2021;65645;2025;PRD;134933;7415;31;0;0;3;3;5;3;70840;A
2021;65645;2025;PRD;134933;35518;60;0;602;3;3;5;1;637560;A
2022;37695;2025;PRD;113167;7697;35;0;0;3;3;5;4;1708079,14;A
2021;65639;2025;PRD;121449;6623;29;0;0;3;3;5;4;52326637,62;A
2021;65639;2025;PRD;121449;7413;31;0;0;3;3;5;4;2757643,78;A
2021;65639;2025;PRD;121449;15785;45;0;0;3;3;5;8;35420;A
2021;65639;2025;PRD;121449;18621;55;0;0;3;3;5;1;35420;A
2021;65639;2025;PRD;121449;26869;20;21;0;3;3;5;4;179217,5;A
2021;65639;2025;PRD;121449;28616;20;24;0;3;3;5;4;18520941,9;A
2021;65644;2025;PRD;122746;7415;31;0;0;3;3;5;3;3152380;A
2021;65644;2025;PRD;122746;27892;20;21;0;3;3;5;1;291830;A
2021;65644;2025;PRD;122746;41674;20;27;112;3;3;5;4;743820;A
2021;65640;2025;PRD;122764;6623;29;0;0;3;3;5;4;5118788,18;A
2021;65640;2025;PRD;122764;26869;20;21;0;3;3;5;4;963270;A
2021;65640;2025;PRD;122764;27892;20;21;0;3;3;5;1;3542770;A
2021;65640;2025;PRD;122764;35983;20;21;934;3;3;5;1;35420;A
2021;65638;2025;PRD;122781;7516;35;0;0;3;3;5;4;803444,38;A
2021;65638;2025;PRD;122781;18621;55;0;0;3;3;5;1;11770017,52;A
2021;65638;2025;PRD;122781;34680;75;0;510;3;3;5;1;35420;A
2021;65643;2025;PRD;122795;2821;21;0;0;3;3;5;4;681450;A
2021;65643;2025;PRD;122795;2825;21;0;0;3;3;5;4;1646493,14;A
2021;65642;2025;PRD;143512;6623;29;0;0;3;3;5;4;6767591,32;A
2021;65642;2025;PRD;143512;7415;31;0;0;3;3;5;3;35420;A
2021;65642;2025;PRD;143512;26867;20;21;0;3;3;5;4;108377,5;A
2021;65642;2025;PRD;143512;41674;20;27;112;3;3;5;4;531300;A
2023;84055;2025;PRD;112521;22183;55;0;0;3;3;5;1;50453270;A
2021;65642;2022;PRD;345157;39393;45;0;0;3;3;5;13;3366098,64;A
2021;65642;2022;PRD;345157;48346;40;0;0;3;3;5;12;39844,2;A
2021;65642;2022;PRD;345157;55144;45;0;0;3;3;5;11;90486,75;A
2021;32296;2022;PRD;351330;16064;45;0;0;3;3;1;1;2197413,16;A
2021;32662;2022;PRD;392803;34055;26;26;0;3;3;1;4;492040,94;A
2021;59528;2022;PRD;367211;44598;70;0;0;3;3;1;4;171574,47;A
2020;37067;2022;PRD;329092;47153;20;23;0;3;3;1;14;96919,2;A
2020;37067;2022;PRD;329092;47154;20;23;0;3;3;3;14;124836,84;A
2020;37067;2022;PRD;329183;33118;20;23;0;3;3;6;14;60389,55;A
2021;65642;2022;PRD;380244;54929;21;0;0;3;3;5;13;399587,15;A
2021;65639;2023;PRD;322862;57134;40;0;0;3;3;5;1;66274;A
2021;65644;2022;PRD;337611;63031;70;0;0;3;3;5;4;914422,5;A
2021;65640;2022;PRD;337712;39386;45;0;0;3;3;5;5;1857951;A
2021;65640;2022;PRD;337712;39387;45;0;0;3;3;5;6;320176,91;A
2021;65640;2022;PRD;337712;59195;20;27;210;3;3;5;5;885311,2;A
2021;65645;2022;PRD;337777;54925;21;0;0;3;3;5;1;1542974,52;A
2021;65639;2022;PRD;373306;39380;21;0;0;3;3;5;4;750750;A
2021;65639;2022;PRD;373306;39399;55;0;0;3;3;5;1;4862117,48;A
2021;65639;2022;PRD;373306;45848;21;0;0;3;3;5;4;5995237,09;A
2021;65639;2022;PRD;373306;46128;50;0;0;3;3;5;1;870200,76;A
2021;65639;2022;PRD;373306;50941;50;0;0;3;3;5;1;1190682,29;A
2021;54913;2022;PRD;339175;27219;70;0;0;3;3;1;4;141367;A
2022;37628;2022;PRD;392455;61094;35;0;0;3;3;5;4;2309258,24;A
2014;56571;2015;PRD;1027203;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;1027212;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;1027219;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;1027223;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;1027227;3673;21;0;0;3;3;5;1;1001,5;A
2014;56571;2015;PRD;1027244;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;1027250;3673;21;0;0;3;3;5;1;2003;A
2019;52131;2020;PRD;223125;24497;55;0;0;3;3;5;1;46120,32;A
2014;56571;2016;PRD;220298;10324;30;0;0;3;3;5;1;2003;A
2014;56571;2016;PRD;220299;10324;30;0;0;3;3;5;1;2003;A
2014;56571;2016;PRD;220303;10324;30;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;1027004;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;1084394;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;1084431;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;1084505;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;1084554;3673;21;0;0;3;3;5;1;2003;A
2020;346;2020;PRD;224152;37497;26;26;0;3;3;5;4;11501041,5;A
2020;349;2020;PRD;224170;37497;26;26;0;3;3;5;4;24742638;A
2021;65641;2023;PRD;348873;27124;70;0;0;3;3;5;4;3636010,8;A
2021;65641;2023;PRD;348873;34805;26;26;0;3;3;5;4;18044076,19;A
2021;65638;2023;PRD;348981;52072;45;0;0;3;3;5;4;300300;A
2021;32662;2023;PRD;356262;34561;26;26;0;3;3;1;4;704106,45;A
2022;53374;2023;PRD;341319;25949;70;0;0;3;3;1;3;716558,4;A
2022;53374;2023;PRD;341342;25949;70;0;0;3;3;1;3;520343,94;A
2022;53374;2023;PRD;341362;25954;70;0;0;3;3;1;15;182344,4;A
2022;53374;2023;PRD;341367;25954;70;0;0;3;3;1;15;169989,92;A
2021;65644;2023;PRD;368462;10538;40;0;0;3;3;5;8;81169,6;A
2021;65644;2023;PRD;368462;28560;20;21;0;3;3;5;4;5260335,21;A
2021;65644;2023;PRD;368462;52071;50;0;0;3;3;5;5;199237,5;A
2021;65644;2023;PRD;368462;52074;45;0;0;3;3;5;8;496405,69;A
2020;37067;2020;PRD;297735;36335;20;23;0;3;3;1;14;8076,56;A
2020;37067;2020;PRD;297735;36339;20;23;0;3;3;6;14;51033,42;A
2020;36824;2020;PRD;303878;66576;55;0;0;3;3;5;1;3285334;A
2019;52184;2020;PRD;206326;24497;55;0;0;3;3;5;1;670026;A
2021;37243;2023;PRD;486072;45000;55;0;0;3;3;5;1;1380101,59;A
2021;32623;2023;PRD;487756;34561;26;26;0;3;3;1;4;727907,75;A
2021;65644;2023;PRD;455156;15178;45;0;0;3;3;5;3;78720,62;A
2021;65644;2023;PRD;455156;52071;50;0;0;3;3;5;5;199237,5;A
2020;346;2020;PRD;41575;37497;26;26;0;3;3;5;4;4675022,7;A
2022;37695;2023;PRD;337107;48111;35;0;0;3;3;5;4;1197947,2;A
2019;31815;2019;PRD;237514;59164;35;35;0;3;3;1;7;1519876,26;A
2019;19395;2019;PRD;221750;43891;55;0;0;3;3;5;1;714623;A
2021;37225;2023;PRD;479653;45000;55;0;0;3;3;5;1;767435,87;A
2022;37628;2023;PRD;473564;48111;35;0;0;3;3;5;4;1310955,34;A
2021;65642;2023;PRD;472092;13763;40;0;0;3;3;5;12;51956,74;A
2021;65642;2023;PRD;472092;34813;26;26;0;3;3;5;12;1897623;A
2021;65642;2023;PRD;472092;34814;26;26;0;3;3;5;13;13481426,28;A
2021;65642;2023;PRD;472092;54884;21;0;0;3;3;5;3;29425,03;A
2020;26261;2020;PRD;274033;16955;45;0;0;3;3;1;1;609096,14;A
2017;45222;2018;PRD;222685;93470;35;0;0;3;3;1;1;2057052,63;A
2021;37242;2022;PRD;40904;45153;55;0;0;3;3;5;1;8161070;A
2021;32565;2022;PRD;50559;34067;26;26;0;3;3;3;4;1454402,44;A
2021;65639;2021;PRD;416710;65401;55;0;0;3;3;5;1;2245400,4;A
2021;65644;2021;PRD;416711;65403;45;0;0;3;3;5;4;1391003,95;A
2021;65644;2021;PRD;416711;65876;40;0;0;3;3;5;1;480585;A
2021;32623;2022;PRD;63290;34055;26;26;0;3;3;1;4;1095812,7;A
2021;37265;2022;PRD;42628;45153;55;0;0;3;3;5;1;6393520;A
2020;46024;2021;PRD;418635;35420;26;26;0;3;3;1;4;6809860,06;A
2019;37529;2020;PRD;39806;16951;45;0;0;3;3;1;1;1645372,75;A
2019;52257;2020;PRD;300440;24497;55;0;0;3;3;5;1;961800;A
2024;46290;2024;PRD;465847;16457;45;0;0;3;3;1;1;34913586,95;A
2022;37695;2024;PRD;465748;9075;35;0;0;3;3;5;4;524101,9;A
2023;84056;2025;PRD;38569;22183;55;0;0;3;3;5;1;41540000;A
2020;37067;2020;PRD;275673;36339;20;23;0;3;3;6;14;155935,45;A
2019;37529;2020;PRD;279816;16951;45;0;0;3;3;1;1;4835157,12;A
2022;53374;2023;PRD;123233;25953;70;0;0;3;3;1;12;472143,48;A
2021;32565;2024;PRD;461342;4847;29;0;0;3;3;1;4;1189025,36;A
2021;32623;2024;PRD;461348;4849;29;0;0;3;3;3;4;14232685,16;A
2021;65638;2024;PRD;460432;16960;50;0;0;3;3;5;1;5177108,87;A
2021;65638;2024;PRD;460432;39274;45;0;0;3;3;5;1;60496;A
2021;65640;2024;PRD;460436;29466;45;0;210;3;3;5;1;5574569,22;A
2021;65641;2022;PRD;254601;57422;55;0;0;3;3;5;4;1136982;A
2021;65640;2023;PRD;499627;13760;40;0;0;3;3;5;7;25416,4;A
2021;65640;2023;PRD;499627;31418;21;0;270;3;3;5;1;486374;A
2021;65642;2023;PRD;500685;67024;45;0;0;3;3;5;4;299455,2;A
2020;37067;2020;PRD;318481;36335;20;23;0;3;3;1;14;25400,19;A
2020;37067;2020;PRD;294472;36337;20;23;0;3;3;3;14;144547,92;A
2020;36823;2020;PRD;311351;66576;55;0;0;3;3;5;1;3084715,81;A
2021;65639;2024;PRD;460529;16960;50;0;0;3;3;5;1;4263186,73;A
2021;65645;2025;PRD;39502;2821;21;0;0;3;3;5;4;610610;A
2021;65645;2025;PRD;39502;14168;40;0;0;3;3;5;1;250057,5;A
2021;65645;2025;PRD;39502;27892;20;21;0;3;3;5;1;289712,5;A
2021;65645;2025;PRD;39502;35518;60;0;602;3;3;5;1;637560;A
2021;65640;2025;PRD;39504;16543;45;0;0;3;3;5;8;2443980;A
2023;84138;2024;PRD;460527;38941;55;0;0;3;3;5;1;38044829,17;A
2021;65643;2024;PRD;465587;2319;21;0;0;3;3;5;1;670813;A
2021;65643;2024;PRD;465587;4921;29;0;0;3;3;5;1;5050086,38;A
2021;65643;2024;PRD;465587;13407;40;0;0;3;3;5;1;12708,2;A
2021;65643;2024;PRD;465587;25312;60;0;0;3;3;5;1;19392,45;A
2021;65645;2023;PRD;105613;31418;21;0;270;3;3;5;1;556067,83;A
2021;65642;2023;PRD;69562;13763;40;0;0;3;3;5;12;51956,74;A
2021;65644;2023;PRD;69581;2767;21;0;0;3;3;5;1;754624,96;A
2021;65644;2023;PRD;69581;10533;40;0;0;3;3;5;3;103692,74;A
2021;65644;2023;PRD;69581;15179;45;0;0;3;3;5;4;2366928,88;A
2021;65644;2023;PRD;69581;27123;70;0;0;3;3;5;3;1197572,38;A
2023;12751;2023;PRD;128350;47925;70;0;0;3;3;1;4;6187572,85;A
2022;37628;2023;PRD;91501;48111;35;0;0;3;3;5;4;1310955,34;A
2021;65644;2022;PRD;243921;46830;21;0;0;3;3;5;3;64849,98;A
2021;65644;2022;PRD;243921;48335;40;0;0;3;3;5;1;1788142,36;A
2020;46015;2022;PRD;207050;34055;26;26;0;3;3;1;4;6077028,66;A
2021;59528;2022;PRD;212478;44598;70;0;0;3;3;1;4;453749,45;A
2021;59528;2022;PRD;212512;44598;70;0;0;3;3;1;4;181499,78;A
2021;65643;2024;PRD;461979;4921;29;0;0;3;3;5;1;47311,5;A
2021;65645;2024;PRD;462065;2319;21;0;0;3;3;5;1;2204601,54;A
2021;65645;2024;PRD;462065;6338;31;0;0;3;3;5;1;71271,48;A
2021;65645;2024;PRD;462065;17002;50;0;0;3;3;5;1;193658,85;A
2021;65645;2024;PRD;462065;29458;45;0;210;3;3;5;1;987181,76;A
2019;52184;2020;PRD;31651;24497;55;0;0;3;3;5;1;2035200;A
2021;65641;2022;PRD;211205;49452;26;26;0;3;3;5;4;330585,12;A
2021;65638;2022;PRD;253152;39383;45;0;0;3;3;5;2;284050,8;A
2021;65644;2022;PRD;253223;39379;70;0;0;3;3;5;3;1197572,38;A
2021;65644;2022;PRD;253223;45848;21;0;0;3;3;5;4;1758327,35;A
2021;65644;2022;PRD;253223;46122;60;0;0;3;3;5;1;143716,65;A
2021;65644;2022;PRD;253223;53288;8;0;0;3;3;5;4;1660642,5;A
2021;65644;2022;PRD;253223;53291;50;0;0;3;3;5;4;3516220,24;A
2021;65644;2022;PRD;253223;54925;21;0;0;3;3;5;1;545324,96;A
2021;65644;2022;PRD;253223;57422;55;0;0;3;3;5;4;426138,6;A
2021;65638;2023;PRD;122205;10543;40;0;0;3;3;5;14;106626;A
2021;65638;2023;PRD;122205;13771;40;0;0;3;3;5;2;71703;A
2022;37672;2023;PRD;112840;48111;35;0;0;3;3;5;4;451473,36;A
2022;37659;2023;PRD;112852;48111;35;0;0;3;3;5;4;150603,3;A
2022;53374;2023;PRD;91552;25952;70;0;0;3;3;1;5;1407157,01;A
2021;65641;2023;PRD;77926;2769;21;0;0;3;3;5;4;1720032,84;A
2021;65641;2023;PRD;77926;7266;35;0;0;3;3;5;4;458157,7;A
2021;65643;2022;PRD;178131;39394;45;0;0;3;3;5;15;540936,68;A
2021;65643;2022;PRD;178131;46125;60;0;0;3;3;5;15;19392,45;A
2021;65643;2022;PRD;178131;49456;26;26;0;3;3;5;15;1329168,76;A
2021;54913;2022;PRD;228296;27219;70;0;0;3;3;1;4;28534,5;A
2021;54913;2022;PRD;228469;54082;70;0;0;3;3;1;1;101456;A
2021;54913;2022;PRD;228543;54082;70;0;0;3;3;1;1;399333,8;A
2019;52253;2022;PRD;248084;23880;55;0;0;3;3;5;1;3638000;A
